Feature ID,Feature Name,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Northernmost Latitude,Southernmost Latitude,Easternmost Longitude,Westernmost Longitude,Coordinate System,Continent Ethnicity,Feature Type,Feature Type Code,Quad,Approval Status,Approval Date,Reference,Origin,Additional Info,Last Updated
10748,[Lents (Lenz) K],Lents  Lenz  K,Moon,0.00,-2.30,261.20,-2.30,-2.30,261.20,261.20,+E (0-360),Russia,Satellite Feature,SF,LAC-90,Dropped,2006,[75],Heinrich Friedrich Emil; Russian physicist (1804-1865).,Renamed Kramarov,"Oct 18, 2010"
3349,Lenya,Lenya,Mars,14.96,-26.72,253.20,-26.59,-26.85,253.34,253.06,+E (0-360),Burma,"Crater, craters",AA,mc17,Approved,1991,[74],Town in Burma.,,"Nov 17, 2010"
14420,Leocritus,Leocritus,Tethys,12.50,21.53,241.34,22.16,20.82,242.09,240.66,+E (0-360),Greek,"Crater, craters",AA,-,Approved,"Apr 28, 2008",[28],"A suitor of Penelope, killed by Telemachus.",,"Jun 20, 2008"
3350,Leona,Leona,Venus,3.00,-3.10,169.00,-3.10,-3.10,169.00,169.00,+E (0-360),Greek,"Crater, craters",AA,v37,Approved,2000,[109],Greek first name.,,"Oct 01, 2006"
3351,Leonard,Leonard,Venus,31.70,-73.80,185.20,-73.80,-73.80,185.20,185.20,+E (0-360),American,"Crater, craters",AA,v59,Approved,1994,[332],Wrexie Louise; American assistant to Percival Lowell (1867-1937).,None,"Mar 26, 2014"
15009,Leonid,Leonid,Moon,0.12,38.31,324.99,38.31,38.31,324.99,324.99,+E (0-360),Russia,"Crater, craters",AA,LAC-24,Approved,"Jun 14, 2012",[276],Russian male name of Greek origin (Lunokhod-1 landing site feature).,None,"Mar 14, 2018"
3352,Leonov,Leonov,Moon,34.04,19.07,148.36,19.63,18.50,148.96,147.77,+E (0-360),Soviet,"Crater, craters",AA,LAC-48,Approved,1970,[549],Aleksey Arkhipovich; Soviet cosmonaut (1934-2019).,None,"Dec 02, 2019"
3353,Leopardi,Leopardi,Mercury,71.45,-72.76,175.16,-71.86,-73.65,178.19,172.13,+E (0-360),Italy,"Crater, craters",AA,H-15,Approved,1976,[59],"G.; Italian poet, scholar, and philosopher (1798-1837).",,"Mar 07, 2011"
3354,Lepaute,Lepaute,Moon,16.36,-33.30,326.31,-33.04,-33.56,326.55,326.07,+E (0-360),France,"Crater, craters",AA,LAC-111,Approved,1935,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
10749,Lepaute D,Lepaute D,Moon,20.41,-34.36,323.70,-34.02,-34.69,324.11,323.29,+E (0-360),France,Satellite Feature,SF,LAC-111,Approved,2006,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
10750,Lepaute E,Lepaute E,Moon,10.48,-35.75,324.94,-35.58,-35.92,325.15,324.73,+E (0-360),France,Satellite Feature,SF,LAC-111,Approved,2006,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
10751,Lepaute F,Lepaute F,Moon,6.23,-37.34,325.12,-37.24,-37.44,325.25,324.99,+E (0-360),France,Satellite Feature,SF,LAC-111,Approved,2006,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
10752,Lepaute K,Lepaute K,Moon,10.54,-34.39,325.99,-34.22,-34.56,326.20,325.78,+E (0-360),France,Satellite Feature,SF,LAC-111,Approved,2006,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
10753,Lepaute L,Lepaute L,Moon,9.05,-34.44,324.68,-34.29,-34.59,324.86,324.50,+E (0-360),France,Satellite Feature,SF,LAC-111,Approved,2006,[66],Nicole Reine De La Briere; French astronomer (1723-1788).,,"Oct 18, 2010"
14939,Lepida,Lepida,Vesta,42.90,16.74,96.76,21.28,12.21,101.80,91.73,+E (0-360),Roman,"Crater, craters",AA,-,Approved,"Feb 28, 2012",[256],Roman vestal virgin (c. 25).,None,"Mar 18, 2014"
3355,Leprechaun Vallis,Leprechaun Vallis,Ariel,328.00,-10.40,10.20,-7.90,-15.50,360.00,0.00,+E (0-360),Ireland,"Vallis, valles",VA,-,Approved,1988,[56],Spirits or dwarfs.,,"Oct 01, 2006"
3356,Lermontov,Lermontov,Mercury,166.00,15.24,311.06,17.18,13.29,313.07,309.04,+E (0-360),Russia,"Crater, craters",AA,H-06,Approved,1976,[59],Mikhail Yurevich; Russian poet (1814-1841).,None,"Oct 11, 2016"
15553,Lernaeus Labyrinthus,Lernaeus Labyrinthus,Titan,167.00,-83.40,222.00,-81.20,-84.80,228.10,212.00,+E (0-360),United States,"Labyrinthus, labyrinthi",LB,-,Approved,"Mar 08, 2017",[392],"Planet from the Dune series; where Miles Teg retires, also the home planet of his Bene Gesserit mother, Lady Janet Roxbrough.",None,"Mar 08, 2017"
3357,Lerna Regio,Lerna Regio,Io,580.94,-61.80,67.92,-53.42,-70.24,84.31,50.12,+E (0-360),Greek,"Regio, regiones",RE,-,Approved,1979,[21],Greek; meadows of Lyrcea.,,"Oct 01, 2006"
3358,Lesavka Chasma,Lesavka Chasma,Venus,800.00,-0.80,215.00,-1.00,-2.00,219.00,212.00,+E (0-360),Slavic,"Chasma, chasmata",CM,v39,Approved,2003,[170],"E. Slavic forest deity, daughter of the forest father Leshiy and the swamp deity Kikimora.",,"Dec 30, 2008"
3359,Leslie,Leslie,Venus,7.20,-11.20,13.50,-11.20,-11.20,13.50,13.50,+E (0-360),England,"Crater, craters",AA,v32,Approved,1997,[109],English first name.,,"Oct 01, 2006"
3360,Lessing,Lessing,Mercury,95.00,-28.50,269.66,-27.40,-29.60,270.88,268.43,+E (0-360),Germany,"Crater, craters",AA,H-12,Approved,1985,[59],Gotthold Ephraim; German critic and dramatist (1729-1781).,None,"Oct 11, 2016"
15630,Letas Lacus,Letas Lacus,Titan,23.70,81.30,271.80,81.50,81.10,273.10,270.30,+E (0-360),Vanuatu,"Lacus, lacūs",LC,-,Approved,"Aug 07, 2017",[349],Lake in Vanuatu.,None,"Aug 07, 2017"
14163,Lethe Vallis,Lethe Vallis,Mars,236.65,3.16,154.97,4.55,2.96,156.08,153.62,+E (0-360),United States,"Vallis, valles",VA,mc15,Approved,2006,[186],"River in Katmai National Monument, Alaska, USA.",,"Oct 30, 2008"
3361,Letitia,Letitia,Venus,17.50,34.50,288.70,34.50,34.50,288.70,288.70,+E (0-360),Latin,"Crater, craters",AA,v17,Approved,1994,[82],First name from Latin.,,"Oct 01, 2006"
3362,Leto Regio,Leto Regio,Phoebe,95.00,60.00,340.00,60.00,60.00,340.00,340.00,+E (0-360),Greek,"Regio, regiones",RE,-,Approved,2000,[1],Daughter of Phoebe in Greek mythology.,,"Oct 01, 2006"
3363,Letronne,Letronne,Moon,117.59,-10.50,317.51,-8.56,-12.44,319.48,315.54,+E (0-360),France,"Crater, craters",AA,LAC-75,Approved,1935,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10754,Letronne A,Letronne A,Moon,7.11,-12.15,320.90,-12.03,-12.27,321.02,320.78,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10755,Letronne B,Letronne B,Moon,5.50,-11.27,318.70,-11.18,-11.36,318.79,318.60,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10756,Letronne C,Letronne C,Moon,3.44,-10.71,321.51,-10.66,-10.77,321.57,321.46,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10757,Letronne F,Letronne F,Moon,7.45,-9.23,313.87,-9.11,-9.35,313.99,313.74,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10758,Letronne G,Letronne G,Moon,10.08,-12.69,313.36,-12.52,-12.85,313.53,313.18,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10759,Letronne H,Letronne H,Moon,4.19,-12.67,313.83,-12.61,-12.74,313.90,313.76,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10760,Letronne K,Letronne K,Moon,7.39,-14.37,316.31,-14.25,-14.49,316.39,316.23,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10761,Letronne L,Letronne L,Moon,4.17,-14.32,315.71,-14.25,-14.39,315.78,315.64,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10762,Letronne M,Letronne M,Moon,3.91,-11.96,315.76,-11.90,-12.03,315.83,315.69,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10763,Letronne N,Letronne N,Moon,3.46,-12.33,320.17,-12.27,-12.38,320.23,320.11,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
10764,Letronne T,Letronne T,Moon,3.77,-12.48,317.23,-12.41,-12.54,317.29,317.16,+E (0-360),France,Satellite Feature,SF,LAC-75,Approved,2006,[66],Jean Antoine; French archaeologist (1787-1848).,,"Oct 18, 2010"
3364,Leucippus,Leucippus,Moon,57.03,29.24,243.59,30.18,28.30,244.66,242.51,+E (0-360),Greek,"Crater, craters",AA,LAC-53,Approved,1970,-,Greek philosopher (unkn-fl. c. 440 B.C.).,,"Oct 18, 2010"
10765,Leucippus F,Leucippus F,Moon,25.04,29.23,246.10,29.65,28.82,246.57,245.63,+E (0-360),Greek,Satellite Feature,SF,LAC-53,Approved,2006,-,Greek philosopher (unkn-fl. c. 440 B.C.).,,"Oct 18, 2010"
10766,Leucippus K,Leucippus K,Moon,17.25,27.28,244.49,27.51,27.04,244.80,244.18,+E (0-360),Greek,Satellite Feature,SF,LAC-53,Approved,2006,-,Greek philosopher (unkn-fl. c. 440 B.C.).,,"Oct 18, 2010"
10767,Leucippus Q,Leucippus Q,Moon,89.45,25.70,240.62,27.18,24.23,242.26,238.98,+E (0-360),Greek,Satellite Feature,SF,LAC-53,Approved,2006,-,Greek philosopher (unkn-fl. c. 440 B.C.).,,"Oct 18, 2010"
10768,Leucippus X,Leucippus X,Moon,35.33,33.18,240.74,33.76,32.60,241.44,240.05,+E (0-360),Greek,Satellite Feature,SF,LAC-35,Approved,2006,-,Greek philosopher (unkn-fl. c. 440 B.C.).,,"Oct 18, 2010"
14421,Leucothea,Leucothea,Tethys,13.80,-4.26,236.16,-3.54,-4.94,236.86,235.40,+E (0-360),Greek,"Crater, craters",AA,-,Approved,"Apr 28, 2008",[28],Ino’s name after she became a goddess.,,"Nov 17, 2008"
3365,Leuk,Leuk,Mars,3.44,23.91,304.99,23.94,23.88,305.02,304.96,+E (0-360),Switzerland,"Crater, craters",AA,mc10,Approved,1988,[36],Town in Switzerland.,,"Nov 17, 2010"
3366,Leuschner,Leuschner,Moon,50.14,1.67,250.95,2.49,0.84,251.78,250.12,+E (0-360),American,"Crater, craters",AA,LAC-72,Approved,1970,[168],Armin Otto; American astronomer (1868-1953).,,"Oct 18, 2010"
10769,Leuschner L,Leuschner L,Moon,18.49,-1.19,250.82,-0.89,-1.50,251.13,250.52,+E (0-360),American,Satellite Feature,SF,LAC-90,Approved,2006,[168],Armin Otto; American astronomer (1868-1953).,,"Oct 18, 2010"
10770,Leuschner Z,Leuschner Z,Moon,17.45,5.24,250.44,5.53,4.96,250.72,250.15,+E (0-360),American,Satellite Feature,SF,LAC-72,Approved,2006,[168],Armin Otto; American astronomer (1868-1953).,,"Oct 18, 2010"
14952,Lev,Lev,Moon,0.06,12.71,62.21,12.69,12.69,62.20,62.20,+E (0-360),Russia,"Crater, craters",AA,LAC-62,Approved,"Mar 29, 2012",[109],Russian male name of Hebrew origin.,None,"Oct 04, 2019"
3314,Le Verrier,Le Verrier,Mars,137.55,-37.71,17.10,-36.56,-38.88,18.56,15.63,+E (0-360),France,"Crater, craters",AA,mc27,Approved,1973,[68],Urbain J.; French astronomer (1811-1877).,,"Nov 17, 2010"
3313,Le Verrier,Le Verrier,Moon,20.52,40.33,339.39,40.67,40.02,339.83,338.95,+E (0-360),France,"Crater, craters",AA,LAC-24,Approved,1935,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10697,Le Verrier A,Le Verrier A,Moon,4.11,38.17,342.68,38.24,38.10,342.77,342.59,+E (0-360),France,Satellite Feature,SF,LAC-24,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10698,Le Verrier B,Le Verrier B,Moon,4.84,40.19,347.12,40.27,40.11,347.23,347.02,+E (0-360),France,Satellite Feature,SF,LAC-25,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10699,Le Verrier D,Le Verrier D,Moon,8.74,39.74,347.65,39.89,39.60,347.84,347.46,+E (0-360),France,Satellite Feature,SF,LAC-25,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10700,Le Verrier E,Le Verrier E,Moon,6.50,42.42,342.99,42.52,42.31,343.14,342.85,+E (0-360),France,Satellite Feature,SF,LAC-24,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10701,Le Verrier S,Le Verrier S,Moon,2.32,38.96,339.33,39.00,38.93,339.38,339.28,+E (0-360),France,Satellite Feature,SF,LAC-24,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10702,Le Verrier T,Le Verrier T,Moon,3.47,39.87,339.26,39.93,39.81,339.34,339.19,+E (0-360),France,Satellite Feature,SF,LAC-24,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10703,Le Verrier U,Le Verrier U,Moon,3.23,37.26,346.82,37.31,37.20,346.89,346.75,+E (0-360),France,Satellite Feature,SF,LAC-25,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10704,Le Verrier V,Le Verrier V,Moon,3.23,37.83,345.71,37.88,37.77,345.78,345.65,+E (0-360),France,Satellite Feature,SF,LAC-24,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10705,Le Verrier W,Le Verrier W,Moon,3.25,39.39,346.02,39.44,39.33,346.09,345.95,+E (0-360),France,Satellite Feature,SF,LAC-25,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
10706,Le Verrier X,Le Verrier X,Moon,2.71,41.60,347.84,41.64,41.55,347.90,347.78,+E (0-360),France,Satellite Feature,SF,LAC-25,Approved,2006,[75],"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877).",,"Oct 18, 2010"
3368,Leviathan Patera,Leviathan Patera,Triton,0.00,17.00,28.50,17.00,17.00,28.50,28.50,+E (0-360),Hebrew,"Patera, paterae",PE,-,Approved,1991,[83],Hebrew sea monster upholding earth.,,"Oct 01, 2006"
3367,Levi-Civita,Levi Civita,Moon,108.22,-23.34,143.14,-21.56,-25.13,145.07,141.18,+E (0-360),Italy,"Crater, craters",AA,LAC-102,Approved,1970,-,"Tullio; Italian mathematician, physicist (1873-1941).",,"Oct 18, 2010"
10771,Levi-Civita A,Levi Civita A,Moon,18.05,-20.48,143.91,-20.18,-20.78,144.22,143.59,+E (0-360),Italy,Satellite Feature,SF,LAC-102,Approved,2006,-,"Tullio; Italian mathematician, physicist (1873-1941).",,"Oct 18, 2010"
10772,Levi-Civita F,Levi Civita F,Moon,14.77,-23.42,145.40,-23.17,-23.66,145.66,145.13,+E (0-360),Italy,Satellite Feature,SF,LAC-102,Approved,2006,-,"Tullio; Italian mathematician, physicist (1873-1941).",,"Oct 18, 2010"
10773,Levi-Civita S,Levi Civita S,Moon,47.05,-24.20,138.71,-23.43,-24.98,139.56,137.86,+E (0-360),Italy,Satellite Feature,SF,LAC-102,Approved,2006,-,"Tullio; Italian mathematician, physicist (1873-1941).",,"Oct 18, 2010"
3369,Lewis,Lewis,Moon,40.32,-18.51,245.77,-17.84,-19.17,246.47,245.07,+E (0-360),American,"Crater, craters",AA,LAC-107,Approved,1970,[75],Gilbert Newton; American chemist (1875-1946).,,"Oct 18, 2010"
10774,[Lewis R],Lewis R,Moon,0.00,-20.30,243.90,-20.30,-20.30,243.90,243.90,+E (0-360),American,Satellite Feature,SF,LAC-107,Dropped,2006,[75],Gilbert Newton; American chemist (1875-1946).,Renamed Chalonge,"Oct 18, 2010"
3370,Lexell,Lexell,Moon,63.70,-35.78,355.73,-34.72,-36.83,357.03,354.44,+E (0-360),Sweden,"Crater, craters",AA,LAC-112,Approved,1935,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10775,Lexell A,Lexell A,Moon,33.59,-36.92,358.61,-36.37,-37.47,359.31,357.92,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10776,Lexell B,Lexell B,Moon,21.63,-37.27,356.59,-36.91,-37.62,357.04,356.14,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10777,Lexell D,Lexell D,Moon,18.47,-36.18,359.25,-35.87,-36.48,359.62,358.87,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10778,Lexell E,Lexell E,Moon,13.00,-37.23,359.58,-37.01,-37.44,359.85,359.32,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10779,Lexell F,Lexell F,Moon,7.46,-36.56,354.62,-36.44,-36.68,354.78,354.47,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10780,Lexell G,Lexell G,Moon,9.26,-37.30,355.06,-37.15,-37.46,355.26,354.87,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10781,Lexell H,Lexell H,Moon,8.98,-36.58,355.12,-36.43,-36.73,355.31,354.94,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10782,Lexell K,Lexell K,Moon,10.39,-35.98,353.52,-35.81,-36.15,353.73,353.31,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
10783,Lexell L,Lexell L,Moon,7.18,-36.04,353.88,-35.93,-36.16,354.03,353.74,+E (0-360),Sweden,Satellite Feature,SF,LAC-112,Approved,2006,[89],"Anders Johan; Swedish-Russian mathematician, astronomer (1740-1784).",,"Oct 18, 2010"
3371,Lexington,Lexington,Mars,5.17,21.81,311.37,21.85,21.77,311.41,311.32,+E (0-360),United States,"Crater, craters",AA,mc10,Approved,1979,[36],American colonial town (Massachusetts).,,"Nov 17, 2010"
3372,Ley,Ley,Moon,81.05,42.11,154.84,43.44,40.77,156.64,153.04,+E (0-360),American,"Crater, craters",AA,LAC-32,Approved,1970,-,Willy; German-American rocketry scientist (1906-1969).,,"Oct 18, 2010"
3373,Leylie,Leylie,Eros,1.90,-3.00,336.50,-3.00,-3.00,336.50,336.50,+E (0-360),Persian,"Crater, craters",AA,-,Approved,2003,[64],"Majnoon's lover in “;Leylie and Majnoon“; poems by Jami and Navoi (Khorasan, 1480s).",,"Oct 01, 2006"
3374,Leyster,Leyster,Venus,45.80,1.00,260.00,1.00,1.00,260.00,260.00,+E (0-360),The Netherlands (Dutch),"Crater, craters",AA,v28,Approved,1994,[99],Judith; Dutch painter (1609-1660).,,"Oct 01, 2006"
3375,Leza,Leza,Rhea,0.00,-21.80,50.80,-21.80,-21.80,50.80,50.80,+E (0-360),Bantu,"Crater, craters",AA,-,Approved,1982,[27],Tonga originator of the conditions of life.,,"Oct 01, 2006"
3376,Lhagva,Lhagva,Venus,7.90,-75.80,300.10,-75.80,-75.80,300.10,300.10,+E (0-360),Mongolia,"Crater, craters",AA,v62,Approved,1997,[107],Mongolian first name.,,"Oct 01, 2006"
3377,Lhamo Tessera,Lhamo Tessera,Venus,800.00,-51.00,15.00,-51.00,-51.00,15.00,15.00,+E (0-360),Tibet,"Tessera, tesserae",TE,v56,Approved,1997,[107],Tibetan time and fate goddess.,,"Oct 01, 2006"
3382,Liais,Liais,Mars,122.78,-75.30,106.93,-74.26,-76.35,111.04,102.82,+E (0-360),France,"Crater, craters",AA,mc30,Approved,1973,[68],Emmanuel; French astronomer (1826-1900).,,"Nov 17, 2010"
3383,Liang K'ai,Liang K ai,Mercury,145.00,-39.89,175.84,-38.19,-41.58,178.05,173.64,+E (0-360),China,"Crater, craters",AA,H-13,Approved,1979,[59],Chinese painter (c. 1140-1210).,None,"Oct 11, 2016"
3384,Liban Farra,Liban Farra,Venus,100.00,-23.90,353.50,-23.90,-23.90,353.50,353.50,+E (0-360),Ireland,"Farrum, farra",FR,v43,Approved,1994,[111],Irish water goddess.,,"Oct 01, 2006"
3385,Libby Patera,Libby Patera,Venus,90.00,-34.50,199.50,-34.50,-34.50,199.50,199.50,+E (0-360),United States,"Patera, paterae",PE,v50,Approved,1997,[125],Leona Woods Marshall; American chemist and physicist (1919-1986).,,"Oct 30, 2008"
15378,Liber,Liber,Ceres,23.00,42.56,37.80,43.87,41.11,39.47,35.97,+E (0-360),Roman,"Crater, craters",AA,-,Approved,"Sep 21, 2015",[174],Roman god of agriculture.,None,"Feb 09, 2016"
3386,Libera Corona,Libera Corona,Venus,350.00,12.50,24.00,12.50,12.50,24.00,24.00,+E (0-360),Roman,"Corona, coronae",CR,v20,Approved,1994,[83],Roman fertility goddess.,,"Oct 01, 2006"
15457,Liberalia Mons,Liberalia Mons,Ceres,90.00,6.02,311.01,11.25,0.79,316.48,305.53,+E (0-360),Roman,"Mons, montes",MO,-,Approved,"Dec 14, 2015",[93],"Ancient Roman festival to honor Liber and Libera, deities of the vine, worshiped, along with Ceres as fertility gods, held on March 17.",None,"Feb 09, 2016"
15069,Liberta,Liberta,Mars,25.11,35.23,304.55,35.41,35.04,304.81,304.29,+E (0-360),Antigua and Barbuda,"Crater, craters",AA,mc04,Approved,"Nov 26, 2012",[36],Town in Antigua and Barbuda.,None,"Nov 26, 2012"
3387,Libertad,Libertad,Mars,31.19,23.06,330.59,23.32,22.80,330.88,330.31,+E (0-360),Venezuela,"Crater, craters",AA,mc11,Approved,1976,[36],Town in Venezuela.,,"Nov 17, 2010"
3388,Libuše Planitia,Libuse Planitia,Venus,1200.00,60.00,290.00,60.00,60.00,290.00,290.00,+E (0-360),Czechoslovakia,"Planitia, planitiae",PL,v06,Approved,1997,[107],"Czech tales heroine, wiser of three sisters.",,"Nov 17, 2008"
3389,Libya,Libya,Mars,0.00,0.00,90.00,-,-,90.00,90.00,+E (0-360),Latin,Albedo Feature,AL,-,Approved,1958,[60],Area from W. Egypt to greater Syrtis.,,"Oct 01, 2006"
3390,Libya Linea,Libya Linea,Europa,366.00,-54.00,179.00,-49.70,-59.30,186.30,169.70,+E (0-360),Greek,"Linea, lineae",LI,-,Approved,1979,[19],Greek; Agenor's mother.,,"Oct 01, 2006"
3391,Libya Montes,Libya Montes,Mars,1043.63,1.44,88.23,6.57,-1.22,96.59,78.99,+E (0-360),Latin,"Mons, montes",MO,mc13,Approved,1979,[57],Classical albedo feature name.,,"Oct 01, 2006"
3392,Licetus,Licetus,Moon,75.42,-47.19,6.54,-45.95,-48.43,8.37,4.71,+E (0-360),Italy,"Crater, craters",AA,LAC-112,Approved,1935,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
10784,Licetus A,Licetus A,Moon,8.10,-47.85,3.20,-47.72,-47.98,3.40,3.00,+E (0-360),Italy,Satellite Feature,SF,LAC-112,Approved,2006,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
10785,Licetus B,Licetus B,Moon,11.75,-46.50,4.83,-46.31,-46.69,5.11,4.55,+E (0-360),Italy,Satellite Feature,SF,LAC-112,Approved,2006,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
10786,Licetus C,Licetus C,Moon,10.31,-47.56,5.53,-47.39,-47.73,5.78,5.28,+E (0-360),Italy,Satellite Feature,SF,LAC-112,Approved,2006,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
10787,Licetus D,Licetus D,Moon,5.21,-47.99,4.40,-47.90,-48.08,4.52,4.27,+E (0-360),Italy,Satellite Feature,SF,LAC-112,Approved,2006,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
10788,Licetus E,Licetus E,Moon,18.76,-44.62,1.84,-44.31,-44.93,2.28,1.41,+E (0-360),Italy,Satellite Feature,SF,LAC-112,Approved,2006,[66],"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657).",,"Oct 18, 2010"
